id,date,state,statename,deaths,hospitalizedCurrently,positive,totalTestResults,,,,,,,State Name,Abbrev
1608,20200814,OR,Oregon,385,1863,22613,473107,,,,,,,,
1609,20200814,PA,Pennsylvania,7445,0,122950,1427689,,,,,,,,
1610,20200814,PR,Puerto Rico,317,0,25128,331100,,,,,,,,
1611,20200814,RI,Rhode Island,1021,2350,20335,420733,,,,,,,,
1612,20200814,SC,South Carolina,2204,6852,104841,851784,,,,,,,,
1613,20200814,SD,South Dakota,150,903,10024,126014,,,,,,,,
1614,20200814,TN,Tennessee,1326,5725,130458,1812043,,,,,,,,
1615,20200814,TX,Texas,9602,0,520593,4282041,,,,,,,,
1616,20200814,UT,Utah,360,2744,45976,589817,,,,,,,,
1617,20200814,VA,Virginia,2370,14776,104838,1320272,,,,,,,,
1618,20200814,VI,Virgin Islands,9,0,704,11999,,,,,,,,
1619,20200814,VT,Vermont,58,0,1501,107417,,,,,,,,
1620,20200814,WA,Washington,1736,6182,68234,1284141,,,,,,,,
1621,20200814,WI,Wisconsin,1032,5235,68681,1113294,,,,,,,,
1622,20200814,WV,West Virginia,157,0,8274,344700,,,,,,,,
1623,20200814,WY,Wyoming,30,191,3183,59992,,,,,,,,
1624,20200813,AK,Alaska,27,0,4750,294053,,,,,,,,
1625,20200813,AL,Alabama,1890,12456,105557,802562,,,,,,,,
1626,20200813,AR,Arkansas,582,3566,51766,583480,,,,,,,,
1627,20200813,AS,American Samoa,0,0,0,1396,,,,,,,,
1628,20200813,AZ,Arizona,4383,20503,190794,1058178,,,,,,,,
1629,20200813,CA,California,10808,0,593141,9445493,,,,,,,,
1630,20200813,CO,Colorado,1756,6685,51756,825062,,,,,,,,
1631,20200813,CT,Connecticut,4450,11015,50782,927335,,,,,,,,
1632,20200813,DC,District of Columbia,594,0,13024,229649,,,,,,,,
1633,20200813,DE,Delaware,593,0,15967,205628,,,,,,,,
1634,20200813,FL,Florida,9047,32947,557137,4122118,,,,,,,,
1635,20200813,GA,Georgia,4538,21581,228668,1942610,,,,,,,,
1636,20200813,GU,#N/A,5,0,477,26680,,,,,,,,
1637,20200813,HI,Hawaii,40,267,4312,150587,,,,,,,,
1638,20200813,IA,Iowa,959,0,50336,534813,,,,,,,,
1639,20200813,ID,Idaho,246,1051,26133,214613,,,,,,,,
1640,20200813,IL,Illinois,7905,0,201727,3237107,,,,,,,,
1641,20200813,IN,Indiana,3105,9678,77565,877970,,,,,,,,
1642,20200813,KS,Kansas,395,1975,32547,334563,,,,,,,,
1643,20200813,KY,Kentucky,796,4116,37686,687620,,,,,,,,
1644,20200813,LA,Louisiana,4402,0,135439,1615980,,,,,,,,
1645,20200813,MA,Massachusetts,8790,12131,122319,1821031,,,,,,,,
1646,20200813,MD,Maryland,3620,13463,98160,1095094,,,,,,,,
1647,20200813,ME,Maine,126,395,4089,202284,,,,,,,,
1648,20200813,MI,Michigan,6555,0,99856,2222386,,,,,,,,
1649,20200813,MN,Minnesota,1731,5742,62993,963096,,,,,,,,
1650,20200813,MO,Missouri,1325,0,63797,811357,,,,,,,,
1651,20200813,MP,Northern Marianas,2,4,49,12301,,,,,,,,
1652,20200813,MS,Mississippi,2011,4847,69986,508426,,,,,,,,
1653,20200813,MT,Montana,81,315,5407,197820,,,,,,,,
1654,20200813,NC,North Carolina,2287,0,140824,1850689,,,,,,,,
1655,20200813,ND,North Dakota,105,445,8164,368309,,,,,,,,
1656,20200813,NE,Nebraska,356,1880,29244,309644,,,,,,,,
1657,20200813,NH,New Hampshire,422,705,6921,181616,,,,,,,,
1658,20200813,NJ,New Jersey,15836,22125,186594,2403690,,,,,,,,
1659,20200813,NM,New Mexico,695,2907,22816,644823,,,,,,,,
1660,20200813,NV,Nevada,1030,0,58650,533144,,,,,,,,
1661,20200813,NY,New York,25228,89995,423440,6816381,,,,,,,,
1662,20200813,OH,Ohio,3755,12023,105426,1753307,,,,,,,,
1663,20200813,OK,Oklahoma,638,3901,46103,731272,,,,,,,,
1664,20200813,OR,Oregon,383,1853,22300,467263,,,,,,,,
1665,20200813,PA,Pennsylvania,7409,0,122121,1410994,,,,,,,,
1666,20200813,PR,Puerto Rico,306,0,24446,330418,,,,,,,,
1667,20200813,RI,Rhode Island,1019,2341,20240,416203,,,,,,,,
1668,20200813,SC,South Carolina,2186,6482,103909,806028,,,,,,,,
1669,20200813,SD,South Dakota,148,896,9897,124770,,,,,,,,
1670,20200813,TN,Tennessee,1313,5648,128511,1787721,,,,,,,,
1671,20200813,TX,Texas,9289,0,513575,4230763,,,,,,,,
1672,20200813,UT,Utah,353,2721,45424,584656,,,,,,,,
1673,20200813,VA,Virginia,2363,14647,103622,1306103,,,,,,,,
1674,20200813,VI,Virgin Islands,9,0,682,11650,,,,,,,,
1675,20200813,VT,Vermont,58,0,1484,105907,,,,,,,,
1676,20200813,WA,Washington,1724,6137,67611,1269631,,,,,,,,
1677,20200813,WI,Wisconsin,1025,5170,67622,1102817,,,,,,,,
1678,20200813,WV,West Virginia,153,0,8151,339515,,,,,,,,
1679,20200813,WY,Wyoming,30,189,3119,59571,,,,,,,,
1680,20200812,AK,Alaska,27,0,4655,292582,,,,,,,,
1681,20200812,AL,Alabama,1882,12292,104786,795771,,,,,,,,
1682,20200812,AR,Arkansas,566,3472,51114,573571,,,,,,,,
1683,20200812,AS,American Samoa,0,0,0,1396,,,,,,,,
1684,20200812,AZ,Arizona,4347,19821,189443,1044228,,,,,,,,
1685,20200812,CA,California,10648,0,586056,9303467,,,,,,,,
1686,20200812,CO,Colorado,1751,6679,51441,817422,,,,,,,,
1687,20200812,CT,Connecticut,4450,10920,50706,919283,,,,,,,,
1688,20200812,DC,District of Columbia,593,0,12959,226741,,,,,,,,
1689,20200812,DE,Delaware,591,0,15699,202200,,,,,,,,
1690,20200812,FL,Florida,8898,32349,550901,4087579,,,,,,,,
1691,20200812,GA,Georgia,4456,21379,226153,1916742,,,,,,,,
1692,20200812,GU,#N/A,5,0,449,26236,,,,,,,,
1693,20200812,HI,Hawaii,38,260,3958,150233,,,,,,,,
1694,20200812,IA,Iowa,951,0,49806,528148,,,,,,,,
1695,20200812,ID,Idaho,246,1037,25595,212244,,,,,,,,
1696,20200812,IL,Illinois,7881,0,199893,3191101,,,,,,,,
1697,20200812,IN,Indiana,3086,9678,76522,866994,,,,,,,,
1698,20200812,KS,Kansas,395,1975,32547,334563,,,,,,,,
1699,20200812,KY,Kentucky,790,4091,36945,674775,,,,,,,,
1700,20200812,LA,Louisiana,4361,0,134304,1598609,,,,,,,,
1701,20200812,MA,Massachusetts,8769,12109,122000,1781548,,,,,,,,
1702,20200812,MD,Maryland,3612,13348,97384,1078838,,,,,,,,
1703,20200812,ME,Maine,126,394,4070,199118,,,,,,,,
1704,20200812,MI,Michigan,6539,0,98689,2181841,,,,,,,,
1705,20200812,MN,Minnesota,1724,5711,62303,952785,,,,,,,,
1706,20200812,MO,Missouri,1323,0,62530,798581,,,,,,,,
1707,20200812,MP,Northern Marianas,2,4,49,12301,,,,,,,,
1708,20200812,MS,Mississippi,1989,4794,69374,507814,,,,,,,,
1709,20200812,MT,Montana,80,301,5268,196036,,,,,,,,
1710,20200812,NC,North Carolina,2249,0,139061,1823283,,,,,,,,
1711,20200812,ND,North Dakota,104,440,7964,361551,,,,,,,,
1712,20200812,NE,Nebraska,351,1880,29030,308462,,,,,,,,
1713,20200812,NH,New Hampshire,420,705,6887,180451,,,,,,,,
1714,20200812,NJ,New Jersey,15828,22096,185938,2376016,,,,,,,,
1715,20200812,NM,New Mexico,693,2897,22643,640337,,,,,,,,
1716,20200812,NV,Nevada,996,0,58048,527535,,,,,,,,
1717,20200812,NY,New York,25218,89995,422703,6728481,,,,,,,,
1718,20200812,OH,Ohio,3734,11901,104248,1728380,,,,,,,,
1719,20200812,OK,Oklahoma,627,3842,45398,722107,,,,,,,,
1720,20200812,OR,Oregon,375,1845,22022,462542,,,,,,,,
1721,20200812,PA,Pennsylvania,7385,0,121130,1393106,,,,,,,,
1722,20200812,PR,Puerto Rico,295,0,24074,330046,,,,,,,,
1723,20200812,RI,Rhode Island,1018,2336,20129,412049,,,,,,,,
1724,20200812,SC,South Carolina,2144,6482,102974,800089,,,,,,,,
1725,20200812,SD,South Dakota,147,892,9815,123628,,,,,,,,
1726,20200812,TN,Tennessee,1289,5554,126393,1759692,,,,,,,,
1727,20200812,TX,Texas,9034,0,506820,4106360,,,,,,,,
1728,20200812,UT,Utah,351,2696,45090,581209,,,,,,,,
1729,20200812,VA,Virginia,2352,14528,102521,1287556,,,,,,,,
1730,20200812,VI,Virgin Islands,9,0,639,11417,,,,,,,,
1731,20200812,VT,Vermont,58,0,1478,105073,,,,,,,,
1732,20200812,WA,Washington,1716,6102,67005,1254514,,,,,,,,
1733,20200812,WI,Wisconsin,1018,5125,66654,1090377,,,,,,,,
1734,20200812,WV,West Virginia,153,0,8008,335239,,,,,,,,
1735,20200812,WY,Wyoming,29,187,3086,59331,,,,,,,,
1736,20200811,AK,Alaska,26,0,4589,290744,,,,,,,,
1737,20200811,AL,Alabama,1847,12070,103851,783689,,,,,,,,
1738,20200811,AR,Arkansas,566,3401,50411,572868,,,,,,,,
1739,20200811,AS,American Samoa,0,0,0,1396,,,,,,,,
1740,20200811,AZ,Arizona,4199,19292,188737,1037275,,,,,,,,
1741,20200811,CA,California,10468,0,574411,9186279,,,,,,,,
1742,20200811,CO,Colorado,1746,6627,51039,810276,,,,,,,,
1743,20200811,CT,Connecticut,4444,10920,50684,911299,,,,,,,,
1744,20200811,DC,District of Columbia,593,0,12896,224749,,,,,,,,
1745,20200811,DE,Delaware,591,0,15699,202200,,,,,,,,
1746,20200811,FL,Florida,8685,31750,542792,4049275,,,,,,,,
1747,20200811,GA,Georgia,4351,21031,222588,1895485,,,,,,,,
1748,20200811,GU,#N/A,5,0,434,25616,,,,,,,,
1749,20200811,HI,Hawaii,34,242,3638,145836,,,,,,,,
1750,20200811,IA,Iowa,940,0,49329,523920,,,,,,,,
1751,20200811,ID,Idaho,239,1006,25100,208405,,,,,,,,
1752,20200811,IL,Illinois,7866,0,198248,3149003,,,,,,,,
1753,20200811,IN,Indiana,3069,9599,75862,861655,,,,,,,,
1754,20200811,KS,Kansas,387,1911,31730,326669,,,,,,,,
1755,20200811,KY,Kentucky,783,4063,35793,668355,,,,,,,,
1756,20200811,LA,Louisiana,4313,0,133125,1568564,,,,,,,,
1757,20200811,MA,Massachusetts,8751,12089,121707,1781520,,,,,,,,
1758,20200811,MD,Maryland,3604,13266,96843,1067459,,,,,,,,
1759,20200811,ME,Maine,126,394,4050,192453,,,,,,,,
1760,20200811,MI,Michigan,6533,0,98213,2146554,,,,,,,,
1761,20200811,MN,Minnesota,1707,5661,61839,946030,,,,,,,,
1762,20200811,MO,Missouri,1312,0,60935,787220,,,,,,,,
1763,20200811,MP,Northern Marianas,2,4,49,12301,,,,,,,,
1764,20200811,MS,Mississippi,1944,4738,68293,504404,,,,,,,,
1765,20200811,MT,Montana,77,276,5104,194412,,,,,,,,
1766,20200811,NC,North Carolina,2204,0,137895,2017498,,,,,,,,
1767,20200811,ND,North Dakota,102,430,7877,357433,,,,,,,,
1768,20200811,NE,Nebraska,348,1741,28696,305732,,,,,,,,
1769,20200811,NH,New Hampshire,419,705,6861,175399,,,,,,,,
1770,20200811,NJ,New Jersey,15819,22052,185475,2350310,,,,,,,,
1771,20200811,NM,New Mexico,690,2870,22444,632997,,,,,,,,
1772,20200811,NV,Nevada,981,0,57520,524749,,,,,,,,
1773,20200811,NY,New York,25211,89995,422003,6640705,,,,,,,,
1774,20200811,OH,Ohio,3708,11760,102826,1707770,,,,,,,,
1775,20200811,OK,Oklahoma,618,3760,44728,714235,,,,,,,,
1776,20200811,OR,Oregon,368,1813,21774,457088,,,,,,,,
1777,20200811,PA,Pennsylvania,7352,0,120281,1375594,,,,,,,,
1778,20200811,PR,Puerto Rico,287,0,23403,329375,,,,,,,,
1779,20200811,RI,Rhode Island,1016,2317,20053,408074,,,,,,,,
1780,20200811,SC,South Carolina,2098,6482,102130,796351,,,,,,,,
1781,20200811,SD,South Dakota,146,887,9713,122409,,,,,,,,
1782,20200811,TN,Tennessee,1271,5464,124915,1740784,,,,,,,,
1783,20200811,TX,Texas,8710,0,500620,4088863,,,,,,,,
1784,20200811,UT,Utah,349,2677,44752,578549,,,,,,,,
1785,20200811,VA,Virginia,2344,14445,101745,1271545,,,,,,,,
1786,20200811,VI,Virgin Islands,9,0,576,11063,,,,,,,,
1787,20200811,VT,Vermont,58,0,1472,103957,,,,,,,,
1788,20200811,WA,Washington,1697,6049,66404,1237902,,,,,,,,
1789,20200811,WI,Wisconsin,1013,5092,66123,1080400,,,,,,,,
1790,20200811,WV,West Virginia,147,0,7875,330609,,,,,,,,
1791,20200811,WY,Wyoming,29,183,3073,58852,,,,,,,,
1792,20200810,AK,Alaska,26,0,4539,280343,,,,,,,,
1793,20200810,AL,Alabama,1797,12070,103020,780567,,,,,,,,
1794,20200810,AR,Arkansas,555,3336,50028,569320,,,,,,,,
1795,20200810,AS,American Samoa,0,0,0,1396,,,,,,,,
1796,20200810,AZ,Arizona,4154,19277,187523,1028231,,,,,,,,
1797,20200810,CA,California,10359,0,561911,8998353,,,,,,,,
1798,20200810,CO,Colorado,1736,6616,50660,801739,,,,,,,,
1799,20200810,CT,Connecticut,4444,10920,50567,902957,,,,,,,,
1800,20200810,DC,District of Columbia,591,0,12807,220391,,,,,,,,
1801,20200810,DE,Delaware,591,0,15634,200672,,,,,,,,
1802,20200810,FL,Florida,8408,31177,536961,4013857,,,,,,,,
1803,20200810,GA,Georgia,4229,20676,219025,1861962,,,,,,,,
1804,20200810,GU,#N/A,5,0,418,25076,,,,,,,,
1805,20200810,HI,Hawaii,31,239,3498,142096,,,,,,,,
1806,20200810,IA,Iowa,933,0,49071,521387,,,,,,,,
1807,20200810,ID,Idaho,237,999,24671,206476,,,,,,,,
1808,20200810,IL,Illinois,7846,0,196699,3107641,,,,,,,,
1809,20200810,IN,Indiana,3044,9354,74992,852111,,,,,,,,
1810,20200810,KS,Kansas,387,1911,31730,326669,,,,,,,,
1811,20200810,KY,Kentucky,775,4024,35254,657807,,,,,,,,
1812,20200810,LA,Louisiana,4287,0,131961,1547933,,,,,,,,
1813,20200810,MA,Massachusetts,8741,12062,121315,1778102,,,,,,,,
1814,20200810,MD,Maryland,3591,13247,96258,1056810,,,,,,,,
1815,20200810,ME,Maine,125,393,4049,190906,,,,,,,,
1816,20200810,MI,Michigan,6526,0,97306,2122589,,,,,,,,
1817,20200810,MN,Minnesota,1701,5606,61516,944160,,,,,,,,
1818,20200810,MO,Missouri,1307,0,59954,769918,,,,,,,,
1819,20200810,MP,Northern Marianas,2,4,49,12301,,,,,,,,
1820,20200810,MS,Mississippi,1912,4680,67649,494593,,,,,,,,
1821,20200810,MT,Montana,75,273,5017,193405,,,,,,,,
1822,20200810,NC,North Carolina,2172,0,136844,2001919,,,,,,,,
1823,20200810,ND,North Dakota,101,417,7706,351979,,,,,,,,
1824,20200810,NE,Nebraska,345,1722,28432,302635,,,,,,,,
1825,20200810,NH,New Hampshire,419,704,6840,174278,,,,,,,,
1826,20200810,NJ,New Jersey,15807,21992,185031,2324046,,,,,,,,
1827,20200810,NM,New Mexico,685,2851,22315,627627,,,,,,,,
1828,20200810,NV,Nevada,963,0,56972,522192,,,,,,,,
1829,20200810,NY,New York,25204,89995,421336,6563646,,,,,,,,
1830,20200810,OH,Ohio,3673,11629,101731,1687644,,,,,,,,
1831,20200810,OK,Oklahoma,605,3625,43963,694448,,,,,,,,
1832,20200810,OR,Oregon,357,1798,21488,450732,,,,,,,,
1833,20200810,PA,Pennsylvania,7317,0,119453,1360283,,,,,,,,
1834,20200810,PR,Puerto Rico,279,0,22821,328793,,,,,,,,
1835,20200810,RI,Rhode Island,1015,2311,19934,403932,,,,,,,,
1836,20200810,SC,South Carolina,2049,6153,101159,791630,,,,,,,,
1837,20200810,SD,South Dakota,146,882,9663,121477,,,,,,,,
1838,20200810,TN,Tennessee,1233,5339,123914,1727907,,,,,,,,
1839,20200810,TX,Texas,8490,0,490817,4073661,,,,,,,,
1840,20200810,UT,Utah,345,2642,44390,574560,,,,,,,,
1841,20200810,VA,Virginia,2327,14212,100749,1261547,,,,,,,,
1842,20200810,VI,Virgin Islands,9,0,547,10904,,,,,,,,
1843,20200810,VT,Vermont,58,0,1462,103353,,,,,,,,
1844,20200810,WA,Washington,1688,6001,65721,1221951,,,,,,,,
1845,20200810,WI,Wisconsin,1005,5031,65356,1066758,,,,,,,,
1846,20200810,WV,West Virginia,141,0,7754,327044,,,,,,,,
1847,20200810,WY,Wyoming,28,179,3042,57682,,,,,,,,
1848,20200809,AK,Alaska,26,0,4473,277919,,,,,,,,
1849,20200809,AL,Alabama,1768,11537,101334,762451,,,,,,,,
1850,20200809,AR,Arkansas,544,3284,49383,563831,,,,,,,,
1851,20200809,AS,American Samoa,0,0,0,1396,,,,,,,,
1852,20200809,AZ,Arizona,4150,19268,186923,1022563,,,,,,,,
1853,20200809,CA,California,10293,0,554160,8826119,,,,,,,,
1854,20200809,CO,Colorado,1736,6602,50324,791022,,,,,,,,
1855,20200809,CT,Connecticut,4441,10920,50320,864633,,,,,,,,
1856,20200809,DC,District of Columbia,591,0,12753,217942,,,,,,,,
1857,20200809,DE,Delaware,591,0,15575,198119,,,,,,,,
1858,20200809,FL,Florida,8315,30893,532806,3985663,,,,,,,,
1859,20200809,GA,Georgia,4199,20628,216596,1835048,,,,,,,,
1860,20200809,GU,#N/A,5,0,412,24529,,,,,,,,
1861,20200809,HI,Hawaii,31,237,3346,141944,,,,,,,,
1862,20200809,IA,Iowa,930,0,48789,518810,,,,,,,,
1863,20200809,ID,Idaho,235,988,24495,204831,,,,,,,,
1864,20200809,IL,Illinois,7845,0,195380,3075288,,,,,,,,
1865,20200809,IN,Indiana,3041,9354,74328,841125,,,,,,,,
1866,20200809,KS,Kansas,380,1875,30638,316512,,,,,,,,
1867,20200809,KY,Kentucky,773,4002,34982,648839,,,,,,,,
1868,20200809,LA,Louisiana,4263,0,131399,1540571,,,,,,,,
1869,20200809,MA,Massachusetts,8735,12054,121040,1763161,,,,,,,,
1870,20200809,MD,Maryland,3585,13177,95503,1039345,,,,,,,,
1871,20200809,ME,Maine,125,393,4042,188986,,,,,,,,
1872,20200809,MI,Michigan,6519,0,96726,2101332,,,,,,,,
1873,20200809,MN,Minnesota,1698,5555,60898,934973,,,,,,,,
1874,20200809,MO,Missouri,1301,0,57379,752740,,,,,,,,
1875,20200809,MP,Northern Marianas,2,4,48,12301,,,,,,,,
1876,20200809,MS,Mississippi,1896,4606,67173,494117,,,,,,,,
1877,20200809,MT,Montana,75,272,4952,189946,,,,,,,,
1878,20200809,NC,North Carolina,2168,0,136218,1986548,,,,,,,,
1879,20200809,ND,North Dakota,98,415,7589,347516,,,,,,,,
1880,20200809,NE,Nebraska,345,1715,28245,299674,,,,,,,,
1881,20200809,NH,New Hampshire,419,701,6831,172585,,,,,,,,
1882,20200809,NJ,New Jersey,15803,21992,184773,2301852,,,,,,,,
1883,20200809,NM,New Mexico,681,2838,22115,620128,,,,,,,,
1884,20200809,NV,Nevada,957,0,56230,517604,,,,,,,,
1885,20200809,NY,New York,25202,89995,420860,6509644,,,,,,,,
1886,20200809,OH,Ohio,3669,11565,100848,1668548,,,,,,,,
1887,20200809,OK,Oklahoma,603,3605,43566,694051,,,,,,,,
1888,20200809,OR,Oregon,356,1758,21272,447037,,,,,,,,
1889,20200809,PA,Pennsylvania,7314,0,118852,1347210,,,,,,,,
1890,20200809,PR,Puerto Rico,279,0,22121,328093,,,,,,,,
1891,20200809,RI,Rhode Island,1015,2311,19906,402375,,,,,,,,
1892,20200809,SC,South Carolina,2031,6153,100435,785984,,,,,,,,
1893,20200809,SD,South Dakota,146,876,9605,120897,,,,,,,,
1894,20200809,TN,Tennessee,1223,5304,122712,1713120,,,,,,,,
1895,20200809,TX,Texas,8459,0,486362,4025864,,,,,,,,
1896,20200809,UT,Utah,336,2620,44127,570613,,,,,,,,
1897,20200809,VA,Virginia,2326,14123,100086,1244258,,,,,,,,
1898,20200809,VI,Virgin Islands,9,0,547,10879,,,,,,,,
1899,20200809,VT,Vermont,58,0,1459,102691,,,,,,,,
1900,20200809,WA,Washington,1688,5896,64918,1202997,,,,,,,,
1901,20200809,WI,Wisconsin,1005,5000,64835,1058577,,,,,,,,
1902,20200809,WV,West Virginia,139,0,7694,323072,,,,,,,,
1903,20200809,WY,Wyoming,28,177,3050,56675,,,,,,,,
1904,20200808,AK,Alaska,26,0,4373,273593,,,,,,,,
1905,20200808,AL,Alabama,1735,11537,98387,749502,,,,,,,,
1906,20200808,AR,Arkansas,521,3223,48039,551523,,,,,,,,
1907,20200808,AS,American Samoa,0,0,0,1396,,,,,,,,
1908,20200808,AZ,Arizona,4137,19244,186107,1016521,,,,,,,,
1909,20200808,CA,California,10189,0,545787,8707527,,,,,,,,
1910,20200808,CO,Colorado,1736,6582,49893,779670,,,,,,,,
1911,20200808,CT,Connecticut,4441,10920,50320,864633,,,,,,,,
1912,20200808,DC,District of Columbia,590,0,12653,213334,,,,,,,,
1913,20200808,DE,Delaware,590,0,15502,195894,,,,,,,,
1914,20200808,FL,Florida,8238,30639,526577,3945872,,,,,,,,
1915,20200808,GA,Georgia,4186,20556,213427,1797966,,,,,,,,
1916,20200808,GU,#N/A,5,0,412,24529,,,,,,,,
1917,20200808,HI,Hawaii,31,231,3115,139246,,,,,,,,
1918,20200808,IA,Iowa,925,0,48283,513547,,,,,,,,
1919,20200808,ID,Idaho,229,968,23922,202971,,,,,,,,
1920,20200808,IL,Illinois,7840,0,193998,3033934,,,,,,,,
1921,20200808,IN,Indiana,3036,9354,73287,828466,,,,,,,,
1922,20200808,KS,Kansas,380,1875,30638,316512,,,,,,,,
1923,20200808,KY,Kentucky,772,4002,34578,648435,,,,,,,,
1924,20200808,LA,Louisiana,4207,0,128746,1505002,,,,,,,,
1925,20200808,MA,Massachusetts,8721,12044,120711,1755478,,,,,,,,
1926,20200808,MD,Maryland,3577,13105,94581,1019523,,,,,,,,
1927,20200808,ME,Maine,125,393,4026,186401,,,,,,,,
1928,20200808,MI,Michigan,6520,0,96191,2075121,,,,,,,,
1929,20200808,MN,Minnesota,1689,5506,60101,921397,,,,,,,,
1930,20200808,MO,Missouri,1301,0,57379,752740,,,,,,,,
1931,20200808,MP,Northern Marianas,2,4,48,12301,,,,,,,,
1932,20200808,MS,Mississippi,1874,4606,66646,493590,,,,,,,,
1933,20200808,MT,Montana,75,268,4889,188846,,,,,,,,
1934,20200808,NC,North Carolina,2160,0,134766,1969766,,,,,,,,
1935,20200808,ND,North Dakota,98,414,7498,342078,,,,,,,,
1936,20200808,NE,Nebraska,345,1704,28104,297538,,,,,,,,
1937,20200808,NH,New Hampshire,419,700,6818,171251,,,,,,,,
1938,20200808,NJ,New Jersey,15798,21949,184429,2252792,,,,,,,,
1939,20200808,NM,New Mexico,675,2819,21965,612854,,,,,,,,
1940,20200808,NV,Nevada,949,0,55419,513019,,,,,,,,
1941,20200808,NY,New York,25195,89995,420345,6443832,,,,,,,,
1942,20200808,OH,Ohio,3668,11516,99969,1644493,,,,,,,,
1943,20200808,OK,Oklahoma,603,3594,43080,693565,,,,,,,,
1944,20200808,OR,Oregon,355,1758,21010,438067,,,,,,,,
1945,20200808,PA,Pennsylvania,7313,0,118092,1333057,,,,,,,,
1946,20200808,PR,Puerto Rico,274,0,21424,327396,,,,,,,,
1947,20200808,RI,Rhode Island,1015,2294,19832,398976,,,,,,,,
1948,20200808,SC,South Carolina,2007,6153,99460,778075,,,,,,,,
1949,20200808,SD,South Dakota,146,871,9477,119987,,,,,,,,
1950,20200808,TN,Tennessee,1215,5262,120585,1685486,,,,,,,,
1951,20200808,TX,Texas,8343,0,481483,4012657,,,,,,,,
1952,20200808,UT,Utah,335,2604,43751,566355,,,,,,,,
1953,20200808,VA,Virginia,2322,14101,99189,1223028,,,,,,,,
1954,20200808,VI,Virgin Islands,9,0,528,10619,,,,,,,,
1955,20200808,VT,Vermont,58,0,1454,101803,,,,,,,,
1956,20200808,WA,Washington,1672,5890,64723,1198007,,,,,,,,
1957,20200808,WI,Wisconsin,1003,4980,64213,1051158,,,,,,,,
1958,20200808,WV,West Virginia,131,0,7563,317920,,,,,,,,
1959,20200808,WY,Wyoming,28,177,3013,56638,,,,,,,,
1960,20200807,AK,Alaska,25,0,4288,268851,,,,,,,,
1961,20200807,AL,Alabama,1735,11537,98301,749416,,,,,,,,
1962,20200807,AR,Arkansas,521,3168,48039,551523,,,,,,,,
1963,20200807,AS,American Samoa,0,0,0,1396,,,,,,,,
1964,20200807,AZ,Arizona,4081,19241,185053,1004845,,,,,,,,
1965,20200807,CA,California,10011,0,538416,8596882,,,,,,,,
1966,20200807,CO,Colorado,1729,6572,49436,766473,,,,,,,,
1967,20200807,CT,Connecticut,4441,10920,50320,864633,,,,,,,,
1968,20200807,DC,District of Columbia,589,0,12589,208725,,,,,,,,
1969,20200807,DE,Delaware,588,0,15445,194784,,,,,,,,
1970,20200807,FL,Florida,8051,30114,518075,3896939,,,,,,,,
1971,20200807,GA,Georgia,4117,20282,209004,1753129,,,,,,,,
1972,20200807,GU,#N/A,5,0,411,24362,,,,,,,,
1973,20200807,HI,Hawaii,29,225,2914,135284,,,,,,,,
1974,20200807,IA,Iowa,913,0,47865,508700,,,,,,,,
1975,20200807,ID,Idaho,223,954,23399,198700,,,,,,,,
1976,20200807,IL,Illinois,7822,0,191808,2985918,,,,,,,,
1977,20200807,IN,Indiana,3023,9354,72254,817104,,,,,,,,
1978,20200807,KS,Kansas,380,1875,30638,316512,,,,,,,,
1979,20200807,KY,Kentucky,764,3975,33796,641994,,,,,,,,
1980,20200807,LA,Louisiana,4207,0,128746,1505002,,,,,,,,
1981,20200807,MA,Massachusetts,8709,12022,120291,1743447,,,,,,,,
1982,20200807,MD,Maryland,3565,13047,93806,1006824,,,,,,,,
1983,20200807,ME,Maine,124,393,4014,183722,,,,,,,,
1984,20200807,MI,Michigan,6524,0,95470,2036595,,,,,,,,
1985,20200807,MN,Minnesota,1681,5458,59185,910271,,,,,,,,
1986,20200807,MO,Missouri,1301,0,57379,752740,,,,,,,,
1987,20200807,MP,Northern Marianas,2,4,47,12301,,,,,,,,
1988,20200807,MS,Mississippi,1848,4577,65436,487212,,,,,,,,
1989,20200807,MT,Montana,70,264,4757,187756,,,,,,,,
1990,20200807,NC,North Carolina,2134,0,132812,1939812,,,,,,,,
1991,20200807,ND,North Dakota,98,408,7318,336501,,,,,,,,
1992,20200807,NE,Nebraska,340,1688,27821,293902,,,,,,,,
1993,20200807,NH,New Hampshire,419,699,6742,168465,,,,,,,,
1994,20200807,NJ,New Jersey,15789,21949,184061,2252792,,,,,,,,
1995,20200807,NM,New Mexico,669,2803,21773,604382,,,,,,,,
1996,20200807,NV,Nevada,920,0,54533,506998,,,,,,,,
1997,20200807,NY,New York,25190,89995,419642,6368975,,,,,,,,
1998,20200807,OH,Ohio,3652,11447,98675,1623095,,,,,,,,
1999,20200807,OK,Oklahoma,600,3555,42255,685815,,,,,,,,
2000,20200807,OR,Oregon,348,1758,20636,437693,,,,,,,,
2001,20200807,PA,Pennsylvania,7297,0,117279,1316899,,,,,,,,
2002,20200807,PR,Puerto Rico,265,0,20686,326658,,,,,,,,
2003,20200807,RI,Rhode Island,1014,2276,19738,394749,,,,,,,,
2004,20200807,SC,South Carolina,1962,6153,98219,767961,,,,,,,,
2005,20200807,SD,South Dakota,144,866,9371,118727,,,,,,,,
2006,20200807,TN,Tennessee,1206,5190,118782,1662032,,,,,,,,
